ID,POSITION NAME,NUMBER OF POSITIONS APPROVED,NUMBER OF POSITIONS FILLED,POSITIONS RECRUITED THEMSELVES,MINIMUM AGE REQUIRED,MAXIMUM AGE REQUIRED,YW STAFF MATCH NUMBER,ZIP CODE,PARTS OF CITY,WILL YOU BE WORKING OUTSIDE,DRESS CODE,YOUTH WORKING WITH COMPUTERS,CAREER INTEREST FOR POSITION,LIST OF SKILLS,JOB A,JOB B,JOB C,JOB D,JOB E,JOB F,JOB G,SECOND LANGUAGE,SECOND LANGUAGE PROFICIENCY,SCHOOL REQUEST,GRADE REQUEST
12440,SPECIAL PROJECTS OFFICER ,1,0,1,14,20,0,21225,SOUTH,NO,NO,NO,,MICROSOFT,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12440,COMMAND SERGEANT MAJOR,1,0,1,14,20,0,21225,SOUTH,NO,NO,NO,,MICROSOFT,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,"GRADE 8,
"
12517,JR. CAMP COUNSELOR,6,0,6,14,21,0,21218,EAST,NO,NO,NO,,"VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12405,PEER TO PEER,60,0,30,14,21,30,21202,DOWNTOWN,NO,NO,YES,,"OFFICE EQUIPMENT,MICROSOFT,CADD",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,"GRADE 11,
"
12465,CAMP COUNSELOR,15,3,9,14,21,6,21229,WEST,YES,NO,NO,,"VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12525,CAMP COUNSELOR,10,0,6,14,21,4,21216,WEST,NO,YES,NO,,"VISUAL ARTS,SWIMMING,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12532,INTERN (WRITING/CONTENT PROVIDERS),8,0,4,14,18,4,21217,WEST,NO,YES,YES,,"MICROSOFT,CADD",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12540,GRASP COUNSELOR,10,4,5,15,21,5,21217,WEST,NO,YES,NO,,"PLAYS INSTRUMENT,VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12543,YOUTH WORKER,11,3,0,15,21,0,21218,WEST,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12545,SPECIAL STAFF ASSISTANT,17,0,5,18,21,12,21202,DOWNTOWN,NO,NO,NO,,"OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,,,NO PREFERENCE,"GRADE 10,
"
12545,ACADEMIC PEER TUTORS,103,0,45,14,18,58,21202,DOWNTOWN,NO,NO,NO,,OFFICE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12558,SUMMER YOUTH WORKER,1,0,0,16,21,1,21201,DOWNTOWN,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
11993,CUSTODIAL AID,30,1,30,14,21,0,21216,WEST,NO,NO,NO,"CUSTODIAL,
ENVIRONMENTAL/GREEN,
",,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12559,STUDENT INTERN ,20,0,20,14,21,0,21234,SOUTH,YES,YES,NO,,"SWIMMING,OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
11575,YOUTH CAMP COUNSELOR -Y2,2,0,2,14,18,0,21206,EAST,NO,NO,NO,,"VISUAL ARTS,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
11575,YOUTH CAMP COUNSELOR-Y3,1,0,0,14,18,1,21206,EAST,NO,NO,NO,,"VISUAL ARTS,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
11575,YOUTH CAMP COUNSELOR-Y4,1,0,0,14,18,1,21206,EAST,NO,NO,NO,,"VISUAL ARTS,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12570,YOUTH COUNSELOR ,6,3,3,16,21,3,21218,NORTH,NO,NO,NO,"CUSTODIAL,
CLERICAL OFFICE WORK,
RECREATION AND SPORTS,
COMMUNITY SERVICE,
TEACHER'S AIDE,
CAMP COUNSELOR,
",,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12579,YOUTH TEAM LEADER,2,0,2,17,21,0,21229,WEST,YES,NO,NO,"BUSINESS/FINANCE,
ENVIRONMENTAL/GREEN,
COMMUNITY SERVICE,
TEACHER'S AIDE,
","OFFICE EQUIPMENT,MICROSOFT,POETRY",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SPANISH,1.BEGINNER (1 TO 3 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,NO PREFERENCE
12579,YOUTH TEAM MEMBER,4,0,4,14,21,0,21229,WEST,YES,NO,NO,"BUSINESS/FINANCE,
ENVIRONMENTAL/GREEN,
",POETRY,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12586,INTAKE OFFICE ASSISTANT,1,0,0,16,21,1,21202,DOWNTOWN,NO,YES,YES,,,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,"GRADE 10,
"
12589,SUMMER COMMUNITY YOUTH CORPS INTERN,40,0,20,14,17,20,21201,WEST,NO,YES,NO,,,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12549,STUDENT BIOLOGIST,4,0,2,17,18,2,21223,WEST,NO,YES,NO,,"OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12213,ASSISTANTS TO THE BTU STAFF,3,2,3,14,17,0,21215,WEST,NO,YES,NO,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
11992,YOUTH TEACHER SWAP ASSOCIATE,2,0,0,14,21,2,21211,NORTH,NO,NO,NO,"COMMUNICATION/MEDIA,
CUSTODIAL,
ENVIRONMENTAL/GREEN,
CLERICAL OFFICE WORK,
RETAIL (16+ YEARS OLD ONLY BY JUNE 23RD),
COMMUNITY SERVICE,
",,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12604,STUDENT CUSTODIAN,20,0,10,14,18,10,21217,WEST,NO,YES,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12489,CAMP ASSISTANT,4,0,2,14,18,2,,EAST,NO,NO,NO,,,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12452,CAMP COUNSELOR,10,0,7,14,17,3,21209,WEST,NO,NO,NO,,VISUAL ARTS,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12617,CLERICAL SUPPORT STAFF,4,0,4,14,21,0,21202,DOWNTOWN,NO,YES,NO,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12331,JEWELRY DESIGNER AND FABRICATOR,3,0,3,14,18,0,21202,DOWNTOWN,NO,NO,NO,,"VISUAL ARTS,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
11819,PEER COUNSELOR ,20,0,10,14,21,10,21202,DOWNTOWN,NO,NO,YES,,"PLAYS INSTRUMENT,VISUAL ARTS,OFFICE EQUIPMENT,MICROSOFT,POETRY",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12632,PROGRAM YOUTH COUNSELOR,6,0,5,14,21,1,21042,NORTH,YES,YES,NO,,"PLAYS INSTRUMENT,VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT,POETRY,DANCING,CADD",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12634,CAMP LEADER,4,0,0,14,16,4,21215,WEST,YES,NO,NO,,"VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12637,YOUTH TEACHER'S AID,2,0,2,16,18,0,21206,EAST,NO,YES,NO,,,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12645,YOUTH CAMP LEADER,4,3,4,14,21,0,21215,WEST,NO,NO,NO,,"PLAYS INSTRUMENT,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12649,OFFICE ASSISTANT,2,0,1,14,21,1,21201,,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12650,JUNIOR CAMP COUNSELOR,10,0,6,16,21,4,21212,NORTH,YES,NO,NO,,SWIMMING,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12509,ESOL TEACHING ASSISTANT,15,0,15,14,21,0,21206,EAST,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,ARABIC,2.INTERMEDIATE (MINIMUM OF 4 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,"GRADE 10,
"
12509,ART ASSISTANT,5,0,5,14,21,0,21206,EAST,NO,NO,NO,,VISUAL ARTS,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,SWAHILI,2.INTERMEDIATE (MINIMUM OF 4 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,NO PREFERENCE
12508,EDUCATIONAL SPECIALIST,55,0,55,14,21,0,21205,EAST,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,SWAHILI,2.INTERMEDIATE (MINIMUM OF 4 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,NO PREFERENCE
12508,ASSISTANT,2,0,2,14,21,0,21205,EAST,NO,NO,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12660,ROBOTICS CAMP ASSISTANT,22,0,20,14,21,2,21223,WEST,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12654,LAW LINKS INTERN,1,0,1,15,18,0,21201,DOWNTOWN,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12665,ROTC,2,0,2,14,21,0,21209,NORTH,YES,NO,NO,,"OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SPANISH,1.BEGINNER (1 TO 3 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,NO PREFERENCE
12665,SUMMER OFFICE ASSISTANT ,10,0,10,14,21,0,21209,NORTH,NO,NO,YES,,"OFFICE EQUIPMENT,MICROSOFT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12588,AMINISTRATIVE AND COMMUNICATIONS ASSISTANT,6,0,3,16,18,3,21225,SOUTH,NO,NO,YES,,"OFFICE EQUIPMENT,MICROSOFT,CADD",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SPANISH,1.BEGINNER (1 TO 3 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,NO PREFERENCE
12662,SUPPORT STAFF ,20,0,0,14,21,20,21231,SOUTHEAST,YES,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,"12TH GRADE CERTIFICATION OF COMPLETION,
GED,
HS GRAD / DIPLOMA,
"
12227,YOUTH CAMP AIDE 2,1,0,1,16,21,0,21226,SOUTH,YES,YES,NO,"RECREATION AND SPORTS,
TEACHER'S AIDE,
CAMP COUNSELOR,
","PLAYS INSTRUMENT,VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12227,YOUTH CAMP AID 3,1,0,1,16,21,0,21226,SOUTH,YES,YES,NO,"RECREATION AND SPORTS,
TEACHER'S AIDE,
CAMP COUNSELOR,
","PLAYS INSTRUMENT,VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12584,MAINTENANCE WORKER,4,0,2,16,21,2,21218,EAST,NO,YES,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12584,SUPPLY ROOM WORKER,1,0,0,16,21,1,21218,EAST,NO,YES,NO,,OFFICE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12584,MAILROOM WORKER,1,0,0,16,21,1,21218,EAST,NO,YES,NO,,OFFICE EQUIPMENT,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12584,CLERICAL WORKER,4,0,2,16,21,2,21218,EAST,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12431,TEACHER'S AIDE,11,0,4,14,21,7,21230,SOUTH,NO,YES,NO,,"VISUAL ARTS,OFFICE EQUIPMENT",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,SPANISH,2.INTERMEDIATE (MINIMUM OF 4 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,NO PREFERENCE
12657,COMMUNITY YOUTH LEADER,10,0,3,15,18,7,21202,EAST,NO,NO,NO,,"PLAYS INSTRUMENT,VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT,MICROSOFT,POETRY,DANCING,CADD",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12322,CUSTODIAN ,4,0,4,16,21,0,21211,WEST,NO,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12677,OFFICE SUPPORT ,5,0,0,16,21,5,21202,DOWNTOWN,NO,YES,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12667,YOUTH LAB AID,7,2,0,14,18,7,21215,WEST,NO,NO,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12667,YOUTH FOOD SERVICE ASSISTANT,2,0,0,14,18,2,21215,WEST,NO,NO,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12667,YOUTH CUSTODIAN,1,0,0,14,18,1,21215,WEST,NO,NO,YES,,"OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12678,LAW LINKS INTERN,2,0,2,15,17,0,21202,DOWNTOWN,NO,YES,YES,"GOVERNMENT/PUBLIC SERVICE,
LEGAL,
CLERICAL OFFICE WORK,
","OFFICE EQUIPMENT,MICROSOFT",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12487,SUMMER COMUNITY ORGANIZER,15,0,15,14,21,0,21201,DOWNTOWN,NO,NO,NO,,MICROSOFT,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12687,YOUTH CAMP COUNSELOR ASSISSTANT,3,0,3,16,21,0,21223,SOUTHEAST,YES,NO,NO,"CUSTODIAL,
RECREATION AND SPORTS,
COMMUNITY SERVICE,
CAMP COUNSELOR,
","VISUAL ARTS,SWIMMING,POETRY,DANCING",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12341,YOUTH ASSISTANT COACH,25,0,25,14,21,0,21211,NORTH,NO,NO,NO,,,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12301,CAMP LEAD,35,0,15,14,14,20,21229,SOUTH,NO,NO,NO,,"VISUAL ARTS,OFFICE EQUIPMENT,MICROSOFT,POETRY,DANCING",NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12701,SQIEEGEE CORP/POP UP CAR WASHER,20,0,10,14,21,10,21202,DOWNTOWN,YES,NO,NO,,,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,"GRADE 9,
"
12699,ADMINISTRATIVE CLERICAL INTERN,10,1,0,14,18,10,21230,DOWNTOWN,NO,YES,YES,,"VISUAL ARTS,OFFICE EQUIPMENT,MICROSOFT,POETRY,CADD",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,"GRADE 7,
"
12702,ADMINISTRATIVE CLERICAL INTERN,10,0,0,14,18,10,21202,DOWNTOWN,NO,YES,YES,,"VISUAL ARTS,OFFICE EQUIPMENT,MICROSOFT,POETRY,CADD",MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12705,MURAL APPRENTICE,20,0,0,14,21,20,21225,SOUTH,YES,NO,NO,,VISUAL ARTS,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MOST CLOSELY MATCHES,,,NO PREFERENCE,NO PREFERENCE
12700,ASST CAMP COUNSELOR,9,0,7,15,20,2,21216,WEST,YES,YES,NO,,"VISUAL ARTS,SWIMMING,OFFICE EQUIPMENT",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SPANISH,1.BEGINNER (1 TO 3 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,NO PREFERENCE
12711,CAMP COUNSELOR,8,0,0,16,21,8,21224,SOUTHEAST,NO,NO,NO,,"VISUAL ARTS,SWIMMING,MICROSOFT,POETRY",NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,SPANISH,2.INTERMEDIATE (MINIMUM OF 4 YEARS OF LANGUAGE EDUCATION),NO PREFERENCE,"GRADE 9,
"
12713,TEACHER'S AIDE,2,0,2,14,21,0,21217,WEST,NO,YES,NO,,,NOT APPLICABLE,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12713,SUMMER INTERN,2,0,2,14,21,0,21217,WEST,NO,YES,YES,,,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
12715,STUDENT,101,0,1,14,21,100,21215,WEST,NO,YES,NO,,,MOST CLOSELY MATCHES,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,,NO PREFERENCE,NO PREFERENCE
